GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,player_id,player_name
Shot Chart Detail,0022000571,189,1630173,Precious Achiuwa,1610612748,Miami Heat,2,10,22,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,11,1,1,20210311,MIA,ORL,1630173,Precious Achiuwa
Shot Chart Detail,0022000582,197,1630173,Precious Achiuwa,1610612748,Miami Heat,2,8,32,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,2,1,1,20210312,CHI,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000596,201,1630173,Precious Achiuwa,1610612748,Miami Heat,2,8,19,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,-1,1,1,20210314,ORL,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000596,481,1630173,Precious Achiuwa,1610612748,Miami Heat,4,11,13,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20210314,ORL,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000623,90,1630173,Precious Achiuwa,1610612748,Miami Heat,1,5,2,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,13,1,0,20210317,MEM,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000623,250,1630173,Precious Achiuwa,1610612748,Miami Heat,2,5,36,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,12,1,0,20210317,MEM,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000623,266,1630173,Precious Achiuwa,1610612748,Miami Heat,2,4,8,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,10,1,1,20210317,MEM,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000623,415,1630173,Precious Achiuwa,1610612748,Miami Heat,3,4,2,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,3,36,1,0,20210317,MEM,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000623,420,1630173,Precious Achiuwa,1610612748,Miami Heat,3,3,36,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,11,1,0,20210317,MEM,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000632,621,1630173,Precious Achiuwa,1610612748,Miami Heat,4,2,28,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,-3,1,1,20210319,MIA,IND,1630173,Precious Achiuwa
Shot Chart Detail,0022000632,646,1630173,Precious Achiuwa,1610612748,Miami Heat,4,0,23,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,6,1,1,20210319,MIA,IND,1630173,Precious Achiuwa
Shot Chart Detail,0022000645,75,1630173,Precious Achiuwa,1610612748,Miami Heat,1,5,45,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,13,1,0,20210321,MIA,IND,1630173,Precious Achiuwa
Shot Chart Detail,0022000645,106,1630173,Precious Achiuwa,1610612748,Miami Heat,1,3,40,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-32,74,1,0,20210321,MIA,IND,1630173,Precious Achiuwa
Shot Chart Detail,0022000664,244,1630173,Precious Achiuwa,1610612748,Miami Heat,2,4,41,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,8,1,0,20210323,MIA,PHX,1630173,Precious Achiuwa
Shot Chart Detail,0022000664,536,1630173,Precious Achiuwa,1610612748,Miami Heat,4,5,23,Made Shot,Pullup Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,13,36,1,1,20210323,MIA,PHX,1630173,Precious Achiuwa
Shot Chart Detail,0022000664,562,1630173,Precious Achiuwa,1610612748,Miami Heat,4,3,33,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,16,1,1,20210323,MIA,PHX,1630173,Precious Achiuwa
Shot Chart Detail,0022000664,578,1630173,Precious Achiuwa,1610612748,Miami Heat,4,1,45,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,19,1,1,20210323,MIA,PHX,1630173,Precious Achiuwa
Shot Chart Detail,0022000678,91,1630173,Precious Achiuwa,1610612748,Miami Heat,1,4,46,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-29,74,1,0,20210325,MIA,POR,1630173,Precious Achiuwa
Shot Chart Detail,0022000678,216,1630173,Precious Achiuwa,1610612748,Miami Heat,2,5,58,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-14,31,1,1,20210325,MIA,POR,1630173,Precious Achiuwa
Shot Chart Detail,0022000678,379,1630173,Precious Achiuwa,1610612748,Miami Heat,3,5,13,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,19,32,1,0,20210325,MIA,POR,1630173,Precious Achiuwa
Shot Chart Detail,0022000678,402,1630173,Precious Achiuwa,1610612748,Miami Heat,3,3,24,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,108,102,1,0,20210325,MIA,POR,1630173,Precious Achiuwa
Shot Chart Detail,0022000686,231,1630173,Precious Achiuwa,1610612748,Miami Heat,2,6,44,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,4,1,1,20210326,CHA,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000686,260,1630173,Precious Achiuwa,1610612748,Miami Heat,2,5,21,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,4,1,1,20210326,CHA,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000686,264,1630173,Precious Achiuwa,1610612748,Miami Heat,2,4,44,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,5,1,0,20210326,CHA,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000686,472,1630173,Precious Achiuwa,1610612748,Miami Heat,3,1,17,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20210326,CHA,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000710,213,1630173,Precious Achiuwa,1610612748,Miami Heat,2,6,30,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,10,1,0,20210329,NYK,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000710,243,1630173,Precious Achiuwa,1610612748,Miami Heat,2,4,46,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,8,4,1,0,20210329,NYK,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000710,373,1630173,Precious Achiuwa,1610612748,Miami Heat,3,6,25,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,12,1,1,20210329,NYK,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000722,240,1630173,Precious Achiuwa,1610612748,Miami Heat,2,5,9,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-5,1,0,20210331,IND,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000722,247,1630173,Precious Achiuwa,1610612748,Miami Heat,2,4,19,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20210331,IND,MIA,1630173,Precious Achiuwa
Shot Chart Detail,0022000749,247,1630173,Precious Achiuwa,1610612748,Miami Heat,2,4,16,Made Shot,Hook Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-18,32,1,1,20210403,MIA,CLE,1630173,Precious Achiuwa
Shot Chart Detail,0022000749,418,1630173,Precious Achiuwa,1610612748,Miami Heat,3,2,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,8,1,1,20210403,MIA,CLE,1630173,Precious Achiuwa
Shot Chart Detail,0022000749,620,1630173,Precious Achiuwa,1610612748,Miami Heat,4,0,34,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,18,1,1,20210403,MIA,CLE,1630173,Precious Achiuwa
Shot Chart Detail,0022000773,629,1630173,Precious Achiuwa,1610612748,Miami Heat,4,0,58,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,14,1,1,20210406,MIA,MEM,1630173,Precious Achiuwa
Shot Chart Detail,0022000784,434,1630173,Precious Achiuwa,1610612748,Miami Heat,3,5,0,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,0,1,1,20210408,MIA,LAL,1630173,Precious Achiuwa
Shot Chart Detail,0022000784,508,1630173,Precious Achiuwa,1610612748,Miami Heat,3,0,20,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,21,1,1,20210408,MIA,LAL,1630173,Precious Achiuwa
Shot Chart Detail,0022000784,554,1630173,Precious Achiuwa,1610612748,Miami Heat,4,9,7,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,21,1,0,20210408,MIA,LAL,1630173,Precious Achiuwa
Shot Chart Detail,0022000784,557,1630173,Precious Achiuwa,1610612748,Miami Heat,4,9,5,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,17,1,0,20210408,MIA,LAL,1630173,Precious Achiuwa
Shot Chart Detail,0022000784,621,1630173,Precious Achiuwa,1610612748,Miami Heat,4,9,4,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,17,1,0,20210408,MIA,LAL,1630173,Precious Achiuwa
Shot Chart Detail,0022000784,559,1630173,Precious Achiuwa,1610612748,Miami Heat,4,8,57,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20210408,MIA,LAL,1630173,Precious Achiuwa
